קופה,תקופה,קוד,נכס,כמות
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",889.3
120,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,22913.68
120,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,28990.47
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",5700.47
120,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,6495.55
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,8234.97
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",3228.12
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,6436.88
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,633.6
120,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",123.76
120,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",2606.66
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",1437.76
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,389.98
120,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",1263.26
120,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",565.36
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",2551.07
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",875.2
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",14314.21
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",28650.58
120,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",399.58
120,01/2022,6251,מניות זרות הנסחרות בארץ,815.34
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",59.24
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,1616.91
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",466.8
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",1267.98
120,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",914.05
120,01/2022,94,תעודת השתתפות בקרן נאמנות,2493.59
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",5017.28
120,01/2022,9204,"תעודת השתתפות בקרנות נאמנות - אג""ח ממשלתי",10264.57
120,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,304.15
120,01/2022,7191,קרנות גידור,155.17
120,01/2022,5302,"קרנות נדל""ן",811.62
120,01/2022,552,קרנות השקעה אחרות,224.2
120,01/2022,7201,"קרנות גידור בחו""ל",385.57
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",4959.11
120,01/2022,5279,אופציה מסוג Warrant,8.21
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",1286.31
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",1100.14
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-1689.5
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-200.23
120,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",167.15
120,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-1.69
120,01/2022,8684,"לא סחירות (long) אופציות מט""ח/מט""ח",20.17
120,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-20.79
120,01/2022,9227,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס ריבית,10.59
120,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,9102.46
120,01/2022,8704,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס אשראי,243.39
120,01/2022,9367,"ומטה בחו""ל +BB בדירוג (Tranch) שכבת חוב",1599.77
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",901.07
120,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",1048.09
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,3073.62
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,7970.35
120,01/2022,8881,או לא מדורגות שעומדות כנגדן בטוחה מספקת (-BBB) -הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,57.68
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,4318.43
120,01/2022,7491,הלוואות לא מובטחות,1912.26
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",7911.98
120,01/2022,7381,"הלוואות בחו""ל לא מובטחות",639.75
120,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,595.1
120,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,10.41
120,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,915.46
120,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,3.98
120,01/2022,554,חייבים שונים,197.64
120,01/2022,555,זכאים (ירשם במינוס,-0.24
120,01/2022,5050,זכאים מס הכנסה,-31.01
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",2786.86
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",715.54
120,01/2022,105,"פח""ק/פר""י",1953.32
120,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",35366.2
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",1607.16
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",29319.68
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",14532.06
120,01/2022,6241,מניות היתר,2337.13
120,01/2022,6251,מניות זרות הנסחרות בארץ,101.13
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",1403.83
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",657.49
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,32417.42
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",8.03
120,01/2022,7201,"קרנות גידור בחו""ל",102.46
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,39.94
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-75.2
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-881.13
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-273.5
120,01/2022,554,חייבים שונים,2.46
120,01/2022,555,זכאים (ירשם במינוס,-0.57
120,01/2022,5050,זכאים מס הכנסה,-14.72
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",4367.42
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",880.1
120,01/2022,105,"פח""ק/פר""י",1532.31
120,01/2022,7001,"פק""מ לתקופה של עד שלושה חודשים",7356.05
120,01/2022,7010,"פיקדונות במט""ח לתקופה של עד שלושה חודשים",891.11
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",7611.82
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",6549.5
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",973.58
120,01/2022,304,"מק""מ",0.04
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",22.74
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",203.51
120,01/2022,7033,ומעלה AA- תעודות חוב מסחריות לא צמודות בדירוג ,0.25
120,01/2022,7067,ומעלה AA- תעודות חוב מסחריות לא סחירות לא צמודות בדירוג,1.12
120,01/2022,7076,-BBB: +A תעודות חוב מסחריות לא סחירות לא צמודות ,0.56
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,12319.14
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,2792.29
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",92.49
120,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,2694.1
120,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,3408.58
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",670.24
120,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,763.72
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,968.24
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",379.55
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,621.45
120,01/2022,5533,לפחות (-AA) אגרות חוב קונצרניות לא סחירות לא צמודות בדירוג,65.17
120,01/2022,5532,"לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מט""ח בדירוג",21.04
120,01/2022,5537,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג",305.95
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",172.98
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,45.85
120,01/2022,7141,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",148.53
120,01/2022,7144,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג",66.47
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",299.94
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",96.62
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",1627.04
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",4332.51
120,01/2022,7180,"-BBB: +BBB אגרות חוב לא סחירות שהנפיקו חברות זרות בחו""ל בדירוג",67.92
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",9495.55
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",4871.67
120,01/2022,6241,מניות היתר,4334.63
120,01/2022,6251,מניות זרות הנסחרות בארץ,131.32
120,01/2022,108,מניות לא סחירות,1.17
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",2064.94
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",9430.55
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,137.61
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,56.63
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",38.94
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,5680.74
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",151.56
120,01/2022,8681,"השקעה בתעודות סל אחרות בחו""ל",124.59
120,01/2022,94,תעודת השתתפות בקרן נאמנות,344.19
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",590.97
120,01/2022,9204,"תעודת השתתפות בקרנות נאמנות - אג""ח ממשלתי",1350.15
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,2535.11
120,01/2022,9211,תעודת השתתפות בקרנות נאמנות - אחר,189.25
120,01/2022,7191,קרנות גידור,223.45
120,01/2022,5302,"קרנות נדל""ן",137.96
120,01/2022,552,קרנות השקעה אחרות,38.11
120,01/2022,7201,"קרנות גידור בחו""ל",89.34
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",564.99
120,01/2022,313,Warrants אופציות מסוג,72.47
120,01/2022,7211,Warrants כתבי אופציה לא סחירים מסוג,71.72
120,01/2022,5279,אופציה מסוג Warrant,9.54
120,01/2022,7231,"לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",12.67
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",86.92
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",120.22
120,01/2022,7240,"לא סחירים FORWARD, SWAP חוזים עתידיים על ריבית",-199.18
120,01/2022,7243,"לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-27.29
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-229.89
120,01/2022,7251,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מדדים כולל מניות",-71.88
120,01/2022,7254,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח",26.49
120,01/2022,7260,"בחו""ל לא סחירים FORWARD, SWAP חוזים עתידיים אחרים",-0.2
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,238.05
120,01/2022,8684,"לא סחירות (long) אופציות מט""ח/מט""ח",6.12
120,01/2022,8687,"לא סחירות (short) אופציות מט""ח/מט""ח",-8.1
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),97.68
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-232.78
120,01/2022,7296,"בחו""ל סחירות short אופציות על מדדים/נכסים אחרים",-0.15
120,01/2022,7301,"בחו""ל לא סחירות long אופציות על מדדים כולל מניות",0.78
120,01/2022,9227,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס ריבית,0.68
120,01/2022,9234,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס מדד,577.08
120,01/2022,8704,מוצרים מובנים בישראל עם קרן מובטחת ונכס בסיס אשראי,41.37
120,01/2022,9367,"ומטה בחו""ל +BB בדירוג (Tranch) שכבת חוב",188.44
120,01/2022,8817,"מוצרים מובנים בחו""ל עם קרן לא מובטחת ונכס בסיס מניות",1142.48
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",153.17
120,01/2022,7344,"כנגדם בטוחה מספקת, או משכנתא ראשונה על זכות  או התחייבות לרישום משכנתא שנרשם עליה  -BBB - תיקי משכנתאות בדירוג נמוך מ",178.16
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,534.31
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,1295.72
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,734.07
120,01/2022,7491,הלוואות לא מובטחות,325.05
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",1390.43
120,01/2022,7381,"הלוואות בחו""ל לא מובטחות",117.59
120,01/2022,7391,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות צמודי מדד בדירוג,101.16
120,01/2022,7394,ומעלה לתקופה של מעל שלושה חודשים ועד שנה -AA פיקדונות לא צמודים מדד בדירוג,159.62
120,01/2022,7404,ומעלה לתקופה של מעל שנה -AA פיקדונות צמודי מדד בדירוג,155.61
120,01/2022,7407,ומעלה לתקופה של מעל שנה -AA פיקדונות לא צמודים בדירוג,2.3
120,01/2022,7421,לתקופה של מעל שלושה חודשים ועד שנה -BBB: +A  פיקדונות לא צמודים בדירוג,115.21
120,01/2022,7434,לתקופה של מעל שנה -BBB: +A פיקדונות לא צמודים בדירוג,230.53
120,01/2022,554,חייבים שונים,32.29
120,01/2022,555,זכאים (ירשם במינוס,-0.7
120,01/2022,5050,זכאים מס הכנסה,-7.41
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",4148.31
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",87.12
120,01/2022,105,"פח""ק/פר""י",196.68
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",6566.95
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",7022.51
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",1029.55
120,01/2022,304,"מק""מ",404.05
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",55.39
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,11254.96
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",17995.41
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,22688.04
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",6734.86
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-98.37
120,01/2022,554,חייבים שונים,9.36
120,01/2022,555,זכאים (ירשם במינוס,-0.22
120,01/2022,5050,זכאים מס הכנסה,-4.75
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",17798.01
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",2161.5
120,01/2022,105,"פח""ק/פר""י",4137.16
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",61017.19
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",65250.06
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",9566.12
120,01/2022,304,"מק""מ",3754.21
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",514.7
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",1194.94
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,34796.31
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,13263.32
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",1440.94
120,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,4012.84
120,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,5242.43
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",2030.71
120,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,197.82
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,2033.0
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",102.49
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,466.33
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",396.11
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,1.63
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",204.36
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",387.0
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",3045.05
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",7580.92
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",9058.36
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",4628.79
120,01/2022,6241,מניות היתר,863.56
120,01/2022,108,מניות לא סחירות,552.14
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",940.87
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",6635.91
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,796.18
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,1462.55
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",10923.81
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,4196.8
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",1625.5
120,01/2022,94,תעודת השתתפות בקרן נאמנות,17.16
120,01/2022,9201,"תעודת השתתפות בקרנות נאמנות - אג""ח קונצרני",7198.37
120,01/2022,9207,תעודת השתתפות בקרנות נאמנות - מניות,2083.9
120,01/2022,553,קרנות הון סיכון,395.29
120,01/2022,5302,"קרנות נדל""ן",166.47
120,01/2022,552,קרנות השקעה אחרות,789.42
120,01/2022,5005,"קרנות הון סיכון בחו""ל",2355.35
120,01/2022,5305,"קרנות נדל""ן בחו""ל",6862.51
120,01/2022,5004,"קרנות השקעה אחרות בחו""ל",10231.73
120,01/2022,313,Warrants אופציות מסוג,11.03
120,01/2022,5279,אופציה מסוג Warrant,0.32
120,01/2022,7234,"לא סחירים FORWARD, SWAP חוזים עתידיים על שקל/מט""ח",-4.16
120,01/2022,7237,"לא סחירים FORWARD, SWAP חוזים עתידיים על מט""ח/מט""ח",80.13
120,01/2022,9215,"חוזים עתידיים סחירים בחו""ל - FUTURES",-53.52
120,01/2022,7271,סחירים long אופציות על מדדים כולל מניות,15.56
120,01/2022,5388,אופציות סחירות על מניות ועל מדד מניות (long),4.83
120,01/2022,5396,אופציות סחירות על מניות ועל מדד מניות בחסר (short),-5.75
120,01/2022,8861,"ומעלה בחו""ל -AA בדירוג (Tranch) שכבת חוב",1121.24
120,01/2022,8864,"ומעלה בחו""ל +A ועד -BBB בדירוג (Tranch) שכבת חוב",344.13
120,01/2022,8867,"ומעלה בחו""ל +BB בדירוג (Tranch) שכבת חוב",727.55
120,01/2022,7341," מספקת, או משכנתא ראשונה על זכות במקרקעין או התחייבות לרישום משכנתא שנרשם עליה משכון כדין -BBB תיקי משכנתאות בדירוג",4251.87
120,01/2022,7361,ומעלה -AA הלוואות מובטחות בביטחונות אחרים בדירוג,11672.89
120,01/2022,7364,-BBB: +A  הלוואות מובטחות בביטחונות אחרים בדירוג,11411.22
120,01/2022,7367,-BBB: - הלוואות מובטחות בביטחונות אחרים בדירוג נמוך מ,18999.8
120,01/2022,7377,"הלוואות בחו""ל מובטחות בביטחונות אחרים",2949.11
120,01/2022,5202,זכויות במקרקעין מניבים,33.28
120,01/2022,554,חייבים שונים,19.85
120,01/2022,555,זכאים (ירשם במינוס,-0.23
120,01/2022,5050,זכאים מס הכנסה,-15.93
120,01/2022,106,"יתרות מזומנים ועו""ש בשקלים חדשים",4742.84
120,01/2022,511,"יתרת מזומנים ועו""ש במטבע חוץ",1913.63
120,01/2022,105,"פח""ק/פר""י",2448.19
120,01/2022,513,"אג""ח ממשלתיות סחירות צמודות מדד",7367.59
120,01/2022,515,"אג""ח סחירות ממשלתיות לא צמודות",7878.69
120,01/2022,516,"אג""ח סחירות ממשלתיות לא צמודות בריבית משתנה",1155.07
120,01/2022,304,"מק""מ",453.31
120,01/2022,517,"אג""ח ממשלת ישראל שנסחרות בחו""ל",62.15
120,01/2022,526,"אגרות חוב סחירות שהנפיקו ממשלות זרות בחו""ל",331.31
120,01/2022,5501,לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,6680.51
120,01/2022,5503,לפחות (AA-) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,2546.53
120,01/2022,5502,"לפחות (AA-) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",276.66
120,01/2022,5507,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מדד בדירוג,770.47
120,01/2022,5509,-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות לא צמודות בדירוג,1006.55
120,01/2022,5508,"-AA לא כולל(-BBB: -AA) אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג",389.9
120,01/2022,5513,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מדד בדירוג הנמוך מ,37.98
120,01/2022,5515,או לא מדורגות -BBB אגרות חוב קונצרניות סחירות לא צמודות בדירוג הנמוך מ,390.34
120,01/2022,5514,"או לא מדורגות -BBB אגרות חוב קונצרניות סחירות צמודות מט""ח בדירוג הנמוך מ",19.68
120,01/2022,5531,לפחות (-AA) אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג,133.98
120,01/2022,5539,"-AA לא כולל, (-BBB; -AA) אגרות חוב קונצרניות לא סחירות לא צמודות  בדירוג",205.51
120,01/2022,5549,או לא מדורגות -BBB אגרות חוב קונצרניות לא סחירות צמודות מדד בדירוג הנמוך מ,0.31
120,01/2022,7147,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות ישראליות בחו""ל בדירוג הנמוך מ",56.66
120,01/2022,7150,"ומעלה -A אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",107.3
120,01/2022,7153,"-BBB: +BBB אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג",844.28
120,01/2022,7156,"או לא מדורגות -BBB - אגרות חוב סחירות שהנפיקו חברות זרות בחו""ל בדירוג הנמוך מ",2101.89
120,01/2022,6221,"מניות השייכות למדד ת""א 25/35",8961.23
120,01/2022,6231,"מניות השייכות למדד ת""א 75/90",4579.16
120,01/2022,6241,מניות היתר,854.31
120,01/2022,108,מניות לא סחירות,621.55
120,01/2022,528,"מניות של חברות ישראליות שנסחרות בחו""ל",930.77
120,01/2022,530,"מניות סחירות של תאגיד תושב חוץ בשיעור החזקה של עד 10% בחו""ל",11703.27
120,01/2022,123,מניות לא סחירות בתאגיד חוץ,257.6
120,01/2022,5901,השקעות בתעודות סל שמחקות מדדי מניות בארץ,1446.87
120,01/2022,5907,"השקעות בתעודות סל שמחקות מדדי אג""ח בארץ",2097.37
120,01/2022,5921,השקעה בתעודות סל שמחקות מדדי מניות,7580.43
120,01/2022,5924,"השקעה בתעודות סל שמחקות מדדי אג""ח",450.68
120,01/2022,94,תעודת השתתפות בקרן נאמנות,16.98
